zone_lat,zone_lon,business_count,transport_count,population,pop_score,biz_score,trans_score,zone_score,zone_type
12.8,77.53,2.0,1.0,1100.0,0.01282051282051282,0.0078125,0.03333333333333333,0.017471955128205128,Opportunity Zone
12.8,77.56,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.8,77.58,4.0,1.0,1700.0,0.019813519813519812,0.015625,0.03333333333333333,0.022612907925407925,Opportunity Zone
12.8,77.6,0.0,8.0,4000.0,0.046620046620046623,0.0,0.26666666666666666,0.09864801864801866,Opportunity Zone
12.8,77.62,1.0,2.0,1300.0,0.015151515151515152,0.00390625,0.06666666666666667,0.02723248106060606,Opportunity Zone
12.8,77.66,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.8,77.67,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.8,77.7,4.0,1.0,1700.0,0.019813519813519812,0.015625,0.03333333333333333,0.022612907925407925,Opportunity Zone
12.8,77.71,13.0,2.0,4900.0,0.05710955710955711,0.05078125,0.06666666666666667,0.05807819784382285,Opportunity Zone
12.8,77.72,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.8,77.78,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,74.85,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.81,74.86,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,74.88,6.0,0.0,1800.0,0.02097902097902098,0.0234375,0.0,0.015422858391608391,Opportunity Zone
12.81,74.89,9.0,0.0,2700.0,0.03146853146853147,0.03515625,0.0,0.023134287587412587,Opportunity Zone
12.81,74.93,4.0,0.0,1200.0,0.013986013986013986,0.015625,0.0,0.010281905594405595,Opportunity Zone
12.81,74.95,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,74.96,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.81,75.05,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,75.11,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.81,75.14,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,77.39,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.81,77.4,3.0,2.0,1900.0,0.022144522144522144,0.01171875,0.06666666666666667,0.03237343385780886,Opportunity Zone
12.81,77.41,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.81,77.42,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.81,77.43,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.81,77.44,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.81,77.45,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.81,77.49,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.81,77.51,3.0,1.0,1400.0,0.016317016317016316,0.01171875,0.03333333333333333,0.02004243152680653,Opportunity Zone
12.81,77.53,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.81,77.58,5.0,6.0,4500.0,0.05244755244755245,0.01953125,0.2,0.08683839597902097,Opportunity Zone
12.81,77.59,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.81,77.61,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,77.63,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,77.66,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.81,77.68,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.81,77.69,6.0,0.0,1800.0,0.02097902097902098,0.0234375,0.0,0.015422858391608391,Opportunity Zone
12.81,77.7,9.0,2.0,3700.0,0.04312354312354312,0.03515625,0.06666666666666667,0.04779629224941725,Opportunity Zone
12.81,77.71,2.0,1.0,1100.0,0.01282051282051282,0.0078125,0.03333333333333333,0.017471955128205128,Opportunity Zone
12.81,77.75,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.81,77.78,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.82,74.86,3.0,0.0,900.0,0.01048951048951049,0.01171875,0.0,0.0077114291958041955,Opportunity Zone
12.82,74.87,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,74.88,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,74.93,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,75.11,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,75.12,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,75.13,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,75.46,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,75.62,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,75.66,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,76.17,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,76.95,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,77.22,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,77.32,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.37,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.38,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.39,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.41,3.0,4.0,2900.0,0.0337995337995338,0.01171875,0.13333333333333333,0.057035438519813526,Opportunity Zone
12.82,77.44,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.45,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.46,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.82,77.48,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.49,0.0,3.0,1500.0,0.017482517482517484,0.0,0.1,0.03699300699300699,Opportunity Zone
12.82,77.51,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.52,1.0,2.0,1300.0,0.015151515151515152,0.00390625,0.06666666666666667,0.02723248106060606,Opportunity Zone
12.82,77.53,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.55,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.56,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,77.57,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.82,77.58,2.0,4.0,2600.0,0.030303030303030304,0.0078125,0.13333333333333333,0.05446496212121212,Opportunity Zone
12.82,77.59,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.82,77.6,5.0,0.0,1500.0,0.017482517482517484,0.01953125,0.0,0.012852381993006994,Opportunity Zone
12.82,77.61,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,77.62,3.0,0.0,900.0,0.01048951048951049,0.01171875,0.0,0.0077114291958041955,Opportunity Zone
12.82,77.65,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,77.66,2.0,1.0,1100.0,0.01282051282051282,0.0078125,0.03333333333333333,0.017471955128205128,Opportunity Zone
12.82,77.67,6.0,1.0,2300.0,0.026806526806526808,0.0234375,0.03333333333333333,0.027753860722610723,Opportunity Zone
12.82,77.68,5.0,0.0,1500.0,0.017482517482517484,0.01953125,0.0,0.012852381993006994,Opportunity Zone
12.82,77.69,4.0,6.0,4200.0,0.04895104895104895,0.015625,0.2,0.08426791958041958,Opportunity Zone
12.82,77.7,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.82,77.72,3.0,0.0,900.0,0.01048951048951049,0.01171875,0.0,0.0077114291958041955,Opportunity Zone
12.82,77.79,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.82,78.25,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,75.02,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,75.12,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,75.32,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,75.41,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,76.76,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,77.32,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.34,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.36,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.38,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.4,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.83,77.41,0.0,4.0,2000.0,0.023310023310023312,0.0,0.13333333333333333,0.04932400932400933,Opportunity Zone
12.83,77.43,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.45,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.83,77.46,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.49,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.83,77.5,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.51,3.0,6.0,3900.0,0.045454545454545456,0.01171875,0.2,0.08169744318181818,Opportunity Zone
12.83,77.52,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.83,77.53,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,77.55,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.83,77.56,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.83,77.57,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,77.59,4.0,9.0,5700.0,0.06643356643356643,0.015625,0.3,0.12126092657342656,Opportunity Zone
12.83,77.66,3.0,1.0,1400.0,0.016317016317016316,0.01171875,0.03333333333333333,0.02004243152680653,Opportunity Zone
12.83,77.67,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.83,77.68,14.0,7.0,7700.0,0.08974358974358974,0.0546875,0.23333333333333334,0.12230368589743588,Opportunity Zone
12.83,77.69,4.0,0.0,1200.0,0.013986013986013986,0.015625,0.0,0.010281905594405595,Opportunity Zone
12.83,77.7,3.0,1.0,1400.0,0.016317016317016316,0.01171875,0.03333333333333333,0.02004243152680653,Opportunity Zone
12.83,77.71,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.83,77.78,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.83,77.8,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,75.07,4.0,0.0,1200.0,0.013986013986013986,0.015625,0.0,0.010281905594405595,Opportunity Zone
12.84,75.25,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.84,75.4,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.84,75.41,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.84,75.7,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,76.01,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.84,76.17,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,77.33,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,77.36,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,77.39,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.84,77.4,1.0,3.0,1800.0,0.02097902097902098,0.00390625,0.1,0.039563483391608395,Opportunity Zone
12.84,77.41,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,77.42,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.84,77.45,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.84,77.47,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,77.48,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.84,77.49,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.84,77.51,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.84,77.52,0.0,3.0,1500.0,0.017482517482517484,0.0,0.1,0.03699300699300699,Opportunity Zone
12.84,77.53,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,77.55,0.0,3.0,1500.0,0.017482517482517484,0.0,0.1,0.03699300699300699,Opportunity Zone
12.84,77.57,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.84,77.58,1.0,4.0,2300.0,0.026806526806526808,0.00390625,0.13333333333333333,0.051894485722610725,Opportunity Zone
12.84,77.59,2.0,6.0,3600.0,0.04195804195804196,0.0078125,0.2,0.07912696678321679,Opportunity Zone
12.84,77.6,2.0,4.0,2600.0,0.030303030303030304,0.0078125,0.13333333333333333,0.05446496212121212,Opportunity Zone
12.84,77.61,0.0,6.0,3000.0,0.03496503496503497,0.0,0.2,0.07398601398601398,Opportunity Zone
12.84,77.62,1.0,3.0,1800.0,0.02097902097902098,0.00390625,0.1,0.039563483391608395,Opportunity Zone
12.84,77.63,1.0,5.0,2800.0,0.03263403263403263,0.00390625,0.16666666666666666,0.06422548805361306,Opportunity Zone
12.84,77.64,1.0,2.0,1300.0,0.015151515151515152,0.00390625,0.06666666666666667,0.02723248106060606,Opportunity Zone
12.84,77.65,34.0,5.0,12700.0,0.14801864801864803,0.1328125,0.16666666666666666,0.1490512092074592,Opportunity Zone
12.84,77.66,35.0,7.0,14000.0,0.16317016317016317,0.13671875,0.23333333333333334,0.17628369026806526,Opportunity Zone
12.84,77.67,20.0,0.0,6000.0,0.06993006993006994,0.078125,0.0,0.051409527972027975,Opportunity Zone
12.84,77.68,13.0,7.0,7400.0,0.08624708624708624,0.05078125,0.23333333333333334,0.11973320949883448,Opportunity Zone
12.84,77.69,18.0,1.0,5900.0,0.06876456876456877,0.0703125,0.03333333333333333,0.058599577505827505,Opportunity Zone
12.84,77.7,5.0,0.0,1500.0,0.017482517482517484,0.01953125,0.0,0.012852381993006994,Opportunity Zone
12.84,77.71,3.0,0.0,900.0,0.01048951048951049,0.01171875,0.0,0.0077114291958041955,Opportunity Zone
12.84,77.72,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.84,77.73,2.0,1.0,1100.0,0.01282051282051282,0.0078125,0.03333333333333333,0.017471955128205128,Opportunity Zone
12.84,77.77,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.84,77.78,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,77.79,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.84,78.25,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.85,74.84,4.0,0.0,1200.0,0.013986013986013986,0.015625,0.0,0.010281905594405595,Opportunity Zone
12.85,74.85,1.0,3.0,1800.0,0.02097902097902098,0.00390625,0.1,0.039563483391608395,Opportunity Zone
12.85,74.86,2.0,2.0,1600.0,0.018648018648018648,0.0078125,0.06666666666666667,0.029802957459207458,Opportunity Zone
12.85,74.87,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.85,75.0,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,75.03,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,75.07,3.0,0.0,900.0,0.01048951048951049,0.01171875,0.0,0.0077114291958041955,Opportunity Zone
12.85,76.16,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.2,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.33,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.85,77.35,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.36,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.85,77.37,0.0,3.0,1500.0,0.017482517482517484,0.0,0.1,0.03699300699300699,Opportunity Zone
12.85,77.38,0.0,4.0,2000.0,0.023310023310023312,0.0,0.13333333333333333,0.04932400932400933,Opportunity Zone
12.85,77.4,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.85,77.42,1.0,5.0,2800.0,0.03263403263403263,0.00390625,0.16666666666666666,0.06422548805361306,Opportunity Zone
12.85,77.43,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.45,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.85,77.46,1.0,2.0,1300.0,0.015151515151515152,0.00390625,0.06666666666666667,0.02723248106060606,Opportunity Zone
12.85,77.47,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.85,77.51,4.0,0.0,1200.0,0.013986013986013986,0.015625,0.0,0.010281905594405595,Opportunity Zone
12.85,77.52,1.0,2.0,1300.0,0.015151515151515152,0.00390625,0.06666666666666667,0.02723248106060606,Opportunity Zone
12.85,77.53,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.85,77.54,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.85,77.56,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.85,77.57,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.58,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.85,77.59,7.0,6.0,5100.0,0.05944055944055944,0.02734375,0.2,0.09197934877622378,Opportunity Zone
12.85,77.6,5.0,0.0,1500.0,0.017482517482517484,0.01953125,0.0,0.012852381993006994,Opportunity Zone
12.85,77.61,2.0,2.0,1600.0,0.018648018648018648,0.0078125,0.06666666666666667,0.029802957459207458,Opportunity Zone
12.85,77.62,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.63,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.64,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.85,77.65,7.0,0.0,2100.0,0.024475524475524476,0.02734375,0.0,0.017993334790209793,Opportunity Zone
12.85,77.66,28.0,12.0,14400.0,0.16783216783216784,0.109375,0.4,0.21994536713286714,Opportunity Zone
12.85,77.67,22.0,15.0,14100.0,0.16433566433566432,0.0859375,0.5,0.24151551573426575,Opportunity Zone
12.85,77.68,8.0,0.0,2400.0,0.027972027972027972,0.03125,0.0,0.02056381118881119,Opportunity Zone
12.85,77.69,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.85,77.7,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.85,77.71,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.85,77.72,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.73,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.85,77.76,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.77,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.85,77.78,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.86,74.83,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.86,74.84,10.0,3.0,4500.0,0.05244755244755245,0.0390625,0.1,0.06269777097902098,Opportunity Zone
12.86,74.85,15.0,2.0,5500.0,0.0641025641025641,0.05859375,0.06666666666666667,0.06321915064102564,Opportunity Zone
12.86,74.86,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.86,74.87,3.0,1.0,1400.0,0.016317016317016316,0.01171875,0.03333333333333333,0.02004243152680653,Opportunity Zone
12.86,75.05,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.86,75.8,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.86,76.2,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.86,76.47,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.86,76.48,2.0,0.0,600.0,0.006993006993006993,0.0078125,0.0,0.0051409527972027975,Opportunity Zone
12.86,77.33,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.86,77.34,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.86,77.36,0.0,3.0,1500.0,0.017482517482517484,0.0,0.1,0.03699300699300699,Opportunity Zone
12.86,77.4,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.86,77.42,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.86,77.43,2.0,6.0,3600.0,0.04195804195804196,0.0078125,0.2,0.07912696678321679,Opportunity Zone
12.86,77.44,10.0,0.0,3000.0,0.03496503496503497,0.0390625,0.0,0.025704763986013988,Opportunity Zone
12.86,77.45,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.86,77.46,1.0,1.0,800.0,0.009324009324009324,0.00390625,0.03333333333333333,0.014901478729603729,Opportunity Zone
12.86,77.47,0.0,2.0,1000.0,0.011655011655011656,0.0,0.06666666666666667,0.024662004662004664,Opportunity Zone
12.86,77.51,0.0,1.0,500.0,0.005827505827505828,0.0,0.03333333333333333,0.012331002331002332,Opportunity Zone
12.86,77.52,1.0,0.0,300.0,0.0034965034965034965,0.00390625,0.0,0.0025704763986013988,Opportunity Zone
12.86,77.53,6.0,9.0,6300.0,0.07342657342657342,0.0234375,0.3,0.12640187937062936,Opportunity Zone
12.86,77.54,14.0,1.0,4700.0,0.054778554778554776,0.0546875,0.03333333333333333,0.04831767191142192,Opportunity Zone
12.86,77.56,3.0,11.0,6400.0,0.07459207459207459,0.01171875,0.36666666666666664,0.14335245483682982,Opportunity Zone
12.86,77.57,2.0,4.0,2600.0,0.030303030303030304,0.0078125,0.13333333333333333,0.05446496212121212,Opportunity Zone
12.86,77.58,3.0,1.0,1400.0,0.016317016317016316,0.01171875,0.03333333333333333,0.02004243152680653,Opportunity Zone
12.86,77.59,12.0,6.0,6600.0,0.07692307692307693,0.046875,0.2,0.10483173076923077,Opportunity Zone
12.86,77.6,5.0,1.0,2000.0,0.023310023310023312,0.01953125,0.03333333333333333,0.025183384324009326,Opportunity Zone
12.86,77.61,4.0,0.0,1200.0,0.013986013986013986,0.015625,0.0,0.010281905594405595,Opportunity Zone
